timestamp,intersection_id,vehicle_count,avg_speed_kmh,weather,temperature_c,is_weekend,is_peak_hour,accident_occurred,congestion_level
2025-09-26 03:45:00,Turan_Syganak,127,45,Clear,22,0,0,0,0.312
2025-09-26 04:00:00,Kabanbay_Kunaev,275,49,Rain,29,0,0,0,0.29
2025-09-26 04:15:00,Dostyk_Turkistan,203,39,Snow,27,0,0,0,0.433
2025-09-26 04:30:00,Mangilik_El_Kunaev,145,29,Snow,29,0,0,0,0.544
2025-09-26 04:45:00,Mangilik_El_Syganak,144,44,Clear,17,0,0,0,0.368
2025-09-26 05:00:00,Mangilik_El_Kunaev,197,42,Snow,16,0,0,0,0.404
2025-09-26 05:15:00,Turan_Syganak,219,58,Clear,32,0,0,0,0.171
2025-09-26 05:30:00,Mangilik_El_Syganak,292,34,Snow,21,0,0,0,0.557
2025-09-26 05:45:00,Mangilik_El_Syganak,270,35,Fog,18,0,0,0,0.532
2025-09-26 06:00:00,Mangilik_El_Syganak,1227,44,Fog,20,0,0,0,0.399
2025-09-26 06:15:00,Dostyk_Turkistan,558,44,Clear,30,0,0,0,0.395
2025-09-26 06:30:00,Mangilik_El_Syganak,980,52,Clear,20,0,0,0,0.223
2025-09-26 06:45:00,Dostyk_Turkistan,791,65,Clear,16,0,0,0,0.046
2025-09-26 07:00:00,Dostyk_Turkistan,2870,29,Rain,32,0,1,0,0.621
2025-09-26 07:15:00,Kabanbay_Kunaev,4057,18,Clear,26,0,1,0,0.781
2025-09-26 07:30:00,Dostyk_Turkistan,3542,10,Clear,23,0,1,0,0.881
2025-09-26 07:45:00,Kabanbay_Kunaev,2631,31,Clear,28,0,1,0,0.509
2025-09-26 08:00:00,Mangilik_El_Syganak,2421,39,Clear,20,0,1,0,0.441
2025-09-26 08:15:00,Mangilik_El_Kunaev,2410,20,Clear,32,0,1,0,0.739
2025-09-26 08:30:00,Turan_Syganak,3898,13,Rain,16,0,1,0,0.769
2025-09-26 08:45:00,Turan_Syganak,2600,29,Clear,20,0,1,0,0.55
2025-09-26 09:00:00,Mangilik_El_Kunaev,2772,18,Rain,23,0,1,0,0.754
2025-09-26 09:15:00,Dostyk_Turkistan,2208,35,Clear,31,0,1,0,0.451
2025-09-26 09:30:00,Kabanbay_Kunaev,2523,38,Clear,35,0,1,0,0.429
2025-09-26 09:45:00,Mangilik_El_Syganak,3060,17,Rain,34,0,1,0,0.792
2025-09-26 10:00:00,Kabanbay_Kunaev,912,44,Clear,35,0,0,0,0.329
2025-09-26 10:15:00,Dostyk_Turkistan,834,41,Clear,30,0,0,0,0.425
2025-09-26 10:30:00,Turan_Syganak,1406,53,Clear,34,0,0,0,0.266
2025-09-26 10:45:00,Mangilik_El_Kunaev,604,65,Clear,22,0,0,0,0.095
2025-09-26 11:00:00,Mangilik_El_Kunaev,969,45,Clear,16,0,0,0,0.378
2025-09-26 11:15:00,Mangilik_El_Syganak,750,37,Rain,29,0,0,0,0.452
2025-09-26 11:30:00,Mangilik_El_Syganak,789,41,Clear,28,0,0,0,0.373
2025-09-26 11:45:00,Mangilik_El_Kunaev,1091,52,Clear,26,0,0,0,0.25
2025-09-26 12:00:00,Kabanbay_Kunaev,508,45,Clear,26,0,0,0,0.332
2025-09-26 12:15:00,Mangilik_El_Syganak,1493,32,Fog,29,0,0,0,0.574
2025-09-26 12:30:00,Dostyk_Turkistan,764,44,Snow,31,0,0,0,0.415
2025-09-26 12:45:00,Dostyk_Turkistan,541,58,Clear,26,0,0,0,0.196
2025-09-26 13:00:00,Kabanbay_Kunaev,1231,62,Clear,24,0,0,0,0.141
2025-09-26 13:15:00,Mangilik_El_Syganak,1398,61,Clear,25,0,0,0,0.094
2025-09-26 13:30:00,Kabanbay_Kunaev,726,32,Snow,22,0,0,0,0.569
2025-09-26 13:45:00,Kabanbay_Kunaev,1497,63,Clear,29,0,0,0,0.137
2025-09-26 14:00:00,Mangilik_El_Kunaev,849,47,Clear,15,0,0,0,0.279
2025-09-26 14:15:00,Mangilik_El_Syganak,1040,53,Rain,19,0,0,0,0.264
2025-09-26 14:30:00,Dostyk_Turkistan,1095,47,Clear,15,0,0,0,0.36
2025-09-26 14:45:00,Turan_Syganak,966,53,Clear,28,0,0,0,0.233
2025-09-26 15:00:00,Dostyk_Turkistan,943,48,Clear,32,0,0,0,0.293
2025-09-26 15:15:00,Dostyk_Turkistan,1287,45,Clear,35,0,0,0,0.405
2025-09-26 15:30:00,Mangilik_El_Kunaev,1322,60,Clear,24,0,0,0,0.166
2025-09-26 15:45:00,Turan_Syganak,706,56,Clear,31,0,0,0,0.21
2025-09-26 16:00:00,Mangilik_El_Kunaev,639,52,Rain,18,0,0,0,0.209
2025-09-26 16:15:00,Mangilik_El_Kunaev,842,53,Clear,25,0,0,0,0.205
2025-09-26 16:30:00,Mangilik_El_Syganak,647,58,Clear,25,0,0,0,0.206
2025-09-26 16:45:00,Kabanbay_Kunaev,820,44,Snow,15,0,0,0,0.386
2025-09-26 17:00:00,Mangilik_El_Syganak,2628,32,Rain,35,0,1,0,0.576
2025-09-26 17:15:00,Mangilik_El_Kunaev,2636,31,Clear,29,0,1,0,0.582
2025-09-26 17:30:00,Dostyk_Turkistan,2641,18,Snow,28,0,1,0,0.785
2025-09-26 17:45:00,Kabanbay_Kunaev,3298,14,Clear,23,0,1,0,0.782
2025-09-26 18:00:00,Kabanbay_Kunaev,3745,7,Clear,31,0,1,0,0.859
2025-09-26 18:15:00,Mangilik_El_Syganak,3734,6,Clear,29,0,1,0,0.934
2025-09-26 18:30:00,Mangilik_El_Kunaev,4085,14,Clear,29,0,1,0,0.77
2025-09-26 18:45:00,Dostyk_Turkistan,3785,18,Clear,35,0,1,0,0.735
2025-09-26 19:00:00,Mangilik_El_Kunaev,2835,27,Clear,33,0,1,0,0.632
2025-09-26 19:15:00,Mangilik_El_Kunaev,4240,20,Clear,17,0,1,0,0.665
2025-09-26 19:30:00,Mangilik_El_Kunaev,3296,17,Clear,29,0,1,0,0.789
2025-09-26 19:45:00,Dostyk_Turkistan,3669,16,Clear,15,0,1,0,0.78
2025-09-26 20:00:00,Turan_Syganak,2584,20,Clear,18,0,1,0,0.75
2025-09-26 20:15:00,Mangilik_El_Syganak,2965,18,Snow,30,0,1,0,0.696
2025-09-26 20:30:00,Turan_Syganak,3043,8,Rain,27,0,1,0,0.893
2025-09-26 20:45:00,Mangilik_El_Syganak,2962,30,Clear,19,0,1,0,0.57
2025-09-26 21:00:00,Dostyk_Turkistan,1424,32,Snow,33,0,0,0,0.516
2025-09-26 21:15:00,Turan_Syganak,1307,48,Clear,23,0,0,0,0.361
2025-09-26 21:30:00,Kabanbay_Kunaev,902,50,Rain,28,0,0,0,0.275
2025-09-26 21:45:00,Dostyk_Turkistan,992,50,Clear,15,0,0,0,0.303
2025-09-26 22:00:00,Kabanbay_Kunaev,952,37,Fog,31,0,0,0,0.509
2025-09-26 22:15:00,Turan_Syganak,667,59,Clear,17,0,0,0,0.162
2025-09-26 22:30:00,Mangilik_El_Kunaev,671,40,Clear,31,0,0,0,0.423
2025-09-26 22:45:00,Mangilik_El_Syganak,780,64,Clear,17,0,0,0,0.112
2025-09-26 23:00:00,Mangilik_El_Kunaev,996,35,Snow,16,0,0,0,0.505
2025-09-26 23:15:00,Turan_Syganak,1420,40,Clear,34,0,0,0,0.423
2025-09-26 23:30:00,Mangilik_El_Syganak,615,55,Clear,24,0,0,0,0.257
2025-09-26 23:45:00,Mangilik_El_Syganak,1259,45,Fog,20,0,0,0,0.395
2025-09-27 00:00:00,Kabanbay_Kunaev,140,45,Rain,23,1,0,0,0.315
2025-09-27 00:15:00,Dostyk_Turkistan,65,43,Clear,23,1,0,0,0.431
2025-09-27 00:30:00,Turan_Syganak,244,65,Clear,34,1,0,0,0.073
2025-09-27 00:45:00,Turan_Syganak,96,36,Fog,21,1,0,0,0.453
2025-09-27 01:00:00,Dostyk_Turkistan,58,54,Rain,25,1,0,0,0.23
2025-09-27 01:15:00,Mangilik_El_Syganak,63,45,Clear,18,1,0,0,0.324
2025-09-27 01:30:00,Kabanbay_Kunaev,297,49,Clear,32,1,0,0,0.298
2025-09-27 01:45:00,Mangilik_El_Syganak,222,59,Clear,31,1,0,0,0.109
2025-09-27 02:00:00,Mangilik_El_Kunaev,196,52,Clear,19,1,0,0,0.261
2025-09-27 02:15:00,Turan_Syganak,123,50,Clear,24,1,0,0,0.245
2025-09-27 02:30:00,Kabanbay_Kunaev,258,28,Snow,35,1,0,0,0.618
2025-09-27 02:45:00,Mangilik_El_Syganak,186,55,Clear,18,1,0,0,0.188
2025-09-27 03:00:00,Mangilik_El_Kunaev,221,43,Clear,23,1,0,0,0.358
2025-09-27 03:15:00,Turan_Syganak,278,55,Clear,25,1,0,0,0.204
2025-09-27 03:30:00,Mangilik_El_Kunaev,222,42,Clear,25,1,0,0,0.408
2025-09-27 03:45:00,Turan_Syganak,173,28,Snow,17,1,0,0,0.634
2025-09-27 04:00:00,Mangilik_El_Kunaev,279,28,Snow,29,1,0,0,0.572
2025-09-27 04:15:00,Mangilik_El_Syganak,81,44,Clear,21,1,0,0,0.385
2025-09-27 04:30:00,Kabanbay_Kunaev,220,52,Rain,19,1,0,0,0.218
2025-09-27 04:45:00,Mangilik_El_Syganak,149,51,Clear,24,1,0,0,0.298
2025-09-27 05:00:00,Dostyk_Turkistan,160,64,Clear,24,1,0,0,0.088
2025-09-27 05:15:00,Dostyk_Turkistan,182,29,Fog,30,1,0,0,0.553
2025-09-27 05:30:00,Turan_Syganak,131,39,Rain,31,1,0,0,0.447
2025-09-27 05:45:00,Dostyk_Turkistan,129,38,Rain,25,1,0,0,0.489
2025-09-27 06:00:00,Turan_Syganak,511,61,Clear,23,1,0,0,0.114
2025-09-27 06:15:00,Mangilik_El_Kunaev,491,55,Clear,17,1,0,0,0.218
2025-09-27 06:30:00,Mangilik_El_Kunaev,585,42,Clear,15,1,0,0,0.41
2025-09-27 06:45:00,Dostyk_Turkistan,415,61,Clear,24,1,0,0,0.141
2025-09-27 07:00:00,Mangilik_El_Kunaev,544,46,Rain,29,1,1,0,0.354
2025-09-27 07:15:00,Mangilik_El_Syganak,1183,44,Clear,15,1,1,0,0.385
2025-09-27 07:30:00,Dostyk_Turkistan,485,48,Clear,35,1,1,0,0.276
2025-09-27 07:45:00,Mangilik_El_Syganak,668,41,Rain,28,1,1,0,0.442
2025-09-27 08:00:00,Turan_Syganak,954,41,Clear,24,1,1,0,0.435
2025-09-27 08:15:00,Mangilik_El_Syganak,610,56,Clear,20,1,1,0,0.16
2025-09-27 08:30:00,Mangilik_El_Syganak,794,62,Clear,15,1,1,0,0.079
2025-09-27 08:45:00,Mangilik_El_Syganak,500,65,Clear,17,1,1,0,0.1
2025-09-27 09:00:00,Mangilik_El_Syganak,889,35,Rain,30,1,1,0,0.512
2025-09-27 09:15:00,Mangilik_El_Kunaev,537,45,Clear,20,1,1,0,0.357
2025-09-27 09:30:00,Turan_Syganak,949,47,Clear,15,1,1,0,0.361
2025-09-27 09:45:00,Dostyk_Turkistan,1041,52,Clear,17,1,1,0,0.285
2025-09-27 10:00:00,Dostyk_Turkistan,986,65,Clear,28,1,0,0,0.121
2025-09-27 10:15:00,Mangilik_El_Kunaev,540,55,Clear,34,1,0,0,0.175
2025-09-27 10:30:00,Mangilik_El_Syganak,1066,55,Clear,19,1,0,0,0.165
2025-09-27 10:45:00,Dostyk_Turkistan,686,51,Rain,31,1,0,0,0.269
2025-09-27 11:00:00,Mangilik_El_Kunaev,410,50,Clear,34,1,0,0,0.277
2025-09-27 11:15:00,Kabanbay_Kunaev,1122,46,Clear,21,1,0,0,0.315
2025-09-27 11:30:00,Dostyk_Turkistan,1186,41,Clear,17,1,0,0,0.371
2025-09-27 11:45:00,Dostyk_Turkistan,283,61,Clear,35,1,0,0,0.108
2025-09-27 12:00:00,Kabanbay_Kunaev,317,62,Clear,25,1,0,0,0.102
2025-09-27 12:15:00,Mangilik_El_Syganak,1081,41,Clear,21,1,0,0,0.435
2025-09-27 12:30:00,Mangilik_El_Syganak,935,53,Clear,17,1,0,0,0.215
2025-09-27 12:45:00,Kabanbay_Kunaev,299,48,Clear,29,1,0,0,0.336
2025-09-27 13:00:00,Mangilik_El_Kunaev,945,54,Clear,31,1,0,0,0.224
2025-09-27 13:15:00,Kabanbay_Kunaev,845,58,Clear,32,1,0,0,0.16
2025-09-27 13:30:00,Turan_Syganak,1027,44,Clear,31,1,0,0,0.343
2025-09-27 13:45:00,Dostyk_Turkistan,896,53,Clear,15,1,0,0,0.223
2025-09-27 14:00:00,Mangilik_El_Kunaev,1093,59,Clear,27,1,0,0,0.151
2025-09-27 14:15:00,Mangilik_El_Syganak,386,41,Clear,19,1,0,0,0.38
2025-09-27 14:30:00,Mangilik_El_Syganak,801,45,Fog,17,1,0,0,0.36
2025-09-27 14:45:00,Mangilik_El_Syganak,272,65,Clear,21,1,0,0,0.089
2025-09-27 15:00:00,Mangilik_El_Syganak,716,55,Clear,16,1,0,0,0.209
2025-09-27 15:15:00,Mangilik_El_Kunaev,428,65,Clear,31,1,0,0,0.119
2025-09-27 15:30:00,Dostyk_Turkistan,632,43,Snow,33,1,0,0,0.42
2025-09-27 15:45:00,Mangilik_El_Kunaev,626,65,Clear,23,1,0,0,0.044
2025-09-27 16:00:00,Dostyk_Turkistan,898,43,Clear,28,1,0,0,0.395
2025-09-27 16:15:00,Mangilik_El_Kunaev,809,34,Rain,30,1,0,0,0.555
2025-09-27 16:30:00,Dostyk_Turkistan,486,36,Snow,19,1,0,0,0.468
2025-09-27 16:45:00,Mangilik_El_Syganak,600,42,Snow,23,1,0,0,0.36
2025-09-27 17:00:00,Turan_Syganak,365,58,Clear,23,1,1,0,0.149
2025-09-27 17:15:00,Mangilik_El_Kunaev,755,55,Clear,29,1,1,0,0.199
2025-09-27 17:30:00,Mangilik_El_Kunaev,567,47,Clear,32,1,1,0,0.312
2025-09-27 17:45:00,Dostyk_Turkistan,727,43,Clear,18,1,1,0,0.436
2025-09-27 18:00:00,Mangilik_El_Kunaev,842,49,Rain,30,1,1,0,0.316
2025-09-27 18:15:00,Dostyk_Turkistan,1031,55,Rain,19,1,1,0,0.257
2025-09-27 18:30:00,Mangilik_El_Syganak,596,50,Clear,25,1,1,0,0.334
2025-09-27 18:45:00,Turan_Syganak,894,52,Clear,20,1,1,0,0.259
2025-09-27 19:00:00,Mangilik_El_Syganak,522,52,Clear,21,1,1,0,0.225
2025-09-27 19:15:00,Kabanbay_Kunaev,883,51,Clear,29,1,1,0,0.262
2025-09-27 19:30:00,Turan_Syganak,1259,51,Rain,31,1,1,0,0.229
2025-09-27 19:45:00,Mangilik_El_Syganak,886,41,Clear,24,1,1,0,0.397
2025-09-27 20:00:00,Mangilik_El_Kunaev,301,54,Clear,33,1,1,0,0.207
2025-09-27 20:15:00,Dostyk_Turkistan,214,52,Clear,16,1,1,0,0.26
2025-09-27 20:30:00,Kabanbay_Kunaev,748,30,Snow,18,1,1,0,0.592
2025-09-27 20:45:00,Turan_Syganak,1261,57,Clear,23,1,1,0,0.167
2025-09-27 21:00:00,Mangilik_El_Syganak,785,53,Rain,25,1,0,0,0.224
2025-09-27 21:15:00,Mangilik_El_Kunaev,711,35,Rain,27,1,0,0,0.513
2025-09-27 21:30:00,Dostyk_Turkistan,952,62,Clear,30,1,0,0,0.094
2025-09-27 21:45:00,Mangilik_El_Kunaev,1259,57,Clear,35,1,0,0,0.234
2025-09-27 22:00:00,Mangilik_El_Kunaev,1107,36,Rain,25,1,0,0,0.46
2025-09-27 22:15:00,Kabanbay_Kunaev,940,50,Clear,22,1,0,0,0.259
2025-09-27 22:30:00,Turan_Syganak,274,36,Rain,15,1,0,0,0.477
2025-09-27 22:45:00,Mangilik_El_Kunaev,1004,41,Clear,32,1,0,0,0.441
2025-09-27 23:00:00,Mangilik_El_Kunaev,950,65,Clear,17,1,0,0,0.067
2025-09-27 23:15:00,Kabanbay_Kunaev,586,58,Clear,30,1,0,0,0.171
2025-09-27 23:30:00,Dostyk_Turkistan,722,34,Rain,34,1,0,0,0.498
2025-09-27 23:45:00,Turan_Syganak,925,56,Clear,29,1,0,0,0.215
2025-09-28 00:00:00,Kabanbay_Kunaev,221,46,Clear,23,1,0,0,0.316
2025-09-28 00:15:00,Turan_Syganak,230,52,Clear,19,1,0,0,0.261
2025-09-28 00:30:00,Mangilik_El_Syganak,84,51,Rain,28,1,0,0,0.293
2025-09-28 00:45:00,Kabanbay_Kunaev,216,52,Clear,19,1,0,0,0.287
2025-09-28 01:00:00,Dostyk_Turkistan,155,35,Rain,31,1,0,0,0.507
2025-09-28 01:15:00,Kabanbay_Kunaev,56,36,Snow,17,1,0,0,0.456
2025-09-28 01:30:00,Dostyk_Turkistan,77,60,Clear,18,1,0,0,0.18
2025-09-28 01:45:00,Dostyk_Turkistan,236,40,Snow,26,1,0,0,0.438
2025-09-28 02:00:00,Turan_Syganak,175,35,Rain,34,1,0,0,0.502
2025-09-28 02:15:00,Mangilik_El_Syganak,257,48,Rain,15,1,0,0,0.33
2025-09-28 02:30:00,Mangilik_El_Syganak,67,34,Snow,19,1,0,0,0.545
2025-09-28 02:45:00,Kabanbay_Kunaev,141,44,Snow,30,1,0,0,0.333
2025-09-28 03:00:00,Mangilik_El_Syganak,238,56,Clear,30,1,0,0,0.196
2025-09-28 03:15:00,Dostyk_Turkistan,279,41,Clear,18,1,0,0,0.398
2025-09-28 03:30:00,Dostyk_Turkistan,51,30,Snow,35,1,0,0,0.555
2025-09-28 03:45:00,Kabanbay_Kunaev,246,54,Clear,29,1,0,0,0.267
2025-09-28 04:00:00,Dostyk_Turkistan,233,40,Clear,25,1,0,0,0.447
2025-09-28 04:15:00,Dostyk_Turkistan,128,52,Clear,26,1,0,0,0.218
2025-09-28 04:30:00,Kabanbay_Kunaev,96,65,Clear,21,1,0,0,0.105
2025-09-28 04:45:00,Dostyk_Turkistan,140,47,Clear,25,1,0,0,0.289
2025-09-28 05:00:00,Mangilik_El_Kunaev,82,60,Clear,18,1,0,0,0.19
2025-09-28 05:15:00,Turan_Syganak,300,44,Clear,26,1,0,0,0.322
2025-09-28 05:30:00,Turan_Syganak,103,32,Fog,19,1,0,0,0.556
2025-09-28 05:45:00,Turan_Syganak,181,44,Clear,24,1,0,0,0.386
2025-09-28 06:00:00,Kabanbay_Kunaev,433,50,Clear,27,1,0,0,0.323
2025-09-28 06:15:00,Mangilik_El_Syganak,315,39,Snow,16,1,0,0,0.433
2025-09-28 06:30:00,Dostyk_Turkistan,240,62,Clear,32,1,0,0,0.097
2025-09-28 06:45:00,Turan_Syganak,534,59,Clear,16,1,0,0,0.18
2025-09-28 07:00:00,Dostyk_Turkistan,780,42,Snow,25,1,1,0,0.419
2025-09-28 07:15:00,Dostyk_Turkistan,711,30,Snow,27,1,1,0,0.584
2025-09-28 07:30:00,Mangilik_El_Syganak,923,63,Clear,17,1,1,0,0.062
2025-09-28 07:45:00,Turan_Syganak,533,41,Snow,16,1,1,0,0.383
2025-09-28 08:00:00,Mangilik_El_Kunaev,234,43,Rain,24,1,1,0,0.409
2025-09-28 08:15:00,Mangilik_El_Syganak,854,47,Clear,18,1,1,0,0.338
2025-09-28 08:30:00,Kabanbay_Kunaev,781,54,Clear,21,1,1,0,0.198
2025-09-28 08:45:00,Kabanbay_Kunaev,605,44,Snow,17,1,1,0,0.359
2025-09-28 09:00:00,Dostyk_Turkistan,540,62,Clear,20,1,1,0,0.164
2025-09-28 09:15:00,Turan_Syganak,406,40,Clear,27,1,1,0,0.443
2025-09-28 09:30:00,Dostyk_Turkistan,560,30,Snow,35,1,1,0,0.577
2025-09-28 09:45:00,Mangilik_El_Syganak,994,32,Snow,26,1,1,0,0.568
2025-09-28 10:00:00,Kabanbay_Kunaev,243,59,Clear,27,1,0,0,0.197
2025-09-28 10:15:00,Kabanbay_Kunaev,579,47,Clear,32,1,0,0,0.341
2025-09-28 10:30:00,Mangilik_El_Kunaev,492,45,Fog,32,1,0,0,0.33
2025-09-28 10:45:00,Turan_Syganak,962,49,Clear,33,1,0,0,0.318
2025-09-28 11:00:00,Dostyk_Turkistan,523,43,Snow,35,1,0,0,0.35
2025-09-28 11:15:00,Mangilik_El_Syganak,1082,40,Clear,35,1,0,0,0.383
2025-09-28 11:30:00,Mangilik_El_Syganak,394,46,Clear,30,1,0,0,0.295
2025-09-28 11:45:00,Mangilik_El_Kunaev,634,46,Clear,34,1,0,0,0.328
2025-09-28 12:00:00,Kabanbay_Kunaev,1082,39,Snow,33,1,0,0,0.475
2025-09-28 12:15:00,Mangilik_El_Syganak,177,56,Clear,21,1,0,0,0.21
2025-09-28 12:30:00,Dostyk_Turkistan,1063,40,Clear,20,1,0,0,0.407
2025-09-28 12:45:00,Mangilik_El_Syganak,867,41,Clear,33,1,0,0,0.447
2025-09-28 13:00:00,Dostyk_Turkistan,545,43,Clear,32,1,0,0,0.399
2025-09-28 13:15:00,Kabanbay_Kunaev,629,51,Rain,21,1,0,0,0.28
2025-09-28 13:30:00,Kabanbay_Kunaev,305,35,Snow,22,1,0,0,0.465
2025-09-28 13:45:00,Turan_Syganak,1138,55,Clear,15,1,0,0,0.252
2025-09-28 14:00:00,Mangilik_El_Kunaev,591,60,Clear,28,1,0,0,0.122
2025-09-28 14:15:00,Mangilik_El_Kunaev,640,36,Snow,25,1,0,0,0.446
2025-09-28 14:30:00,Mangilik_El_Syganak,931,54,Clear,28,1,0,0,0.234
2025-09-28 14:45:00,Turan_Syganak,421,55,Clear,22,1,0,0,0.218
2025-09-28 15:00:00,Dostyk_Turkistan,483,51,Clear,16,1,0,0,0.267
2025-09-28 15:15:00,Mangilik_El_Syganak,551,44,Clear,31,1,0,0,0.347
2025-09-28 15:30:00,Dostyk_Turkistan,476,44,Snow,16,1,0,0,0.412
2025-09-28 15:45:00,Dostyk_Turkistan,836,40,Clear,28,1,0,0,0.46
2025-09-28 16:00:00,Kabanbay_Kunaev,891,35,Fog,28,1,0,0,0.496
2025-09-28 16:15:00,Dostyk_Turkistan,1148,50,Clear,30,1,0,0,0.254
2025-09-28 16:30:00,Kabanbay_Kunaev,768,45,Rain,20,1,0,0,0.323
2025-09-28 16:45:00,Mangilik_El_Syganak,1003,34,Rain,34,1,0,0,0.522
2025-09-28 17:00:00,Mangilik_El_Syganak,712,53,Clear,28,1,1,0,0.244
2025-09-28 17:15:00,Dostyk_Turkistan,1116,46,Clear,23,1,1,0,0.333
2025-09-28 17:30:00,Turan_Syganak,882,39,Fog,22,1,1,0,0.458
2025-09-28 17:45:00,Mangilik_El_Kunaev,445,53,Clear,20,1,1,0,0.255
2025-09-28 18:00:00,Mangilik_El_Kunaev,520,54,Clear,25,1,1,0,0.239
2025-09-28 18:15:00,Dostyk_Turkistan,510,45,Snow,35,1,1,0,0.312
2025-09-28 18:30:00,Turan_Syganak,778,31,Snow,31,1,1,0,0.57
2025-09-28 18:45:00,Mangilik_El_Kunaev,409,46,Clear,17,1,1,0,0.308
2025-09-28 19:00:00,Mangilik_El_Kunaev,385,47,Clear,34,1,1,0,0.296
2025-09-28 19:15:00,Mangilik_El_Kunaev,1137,39,Snow,15,1,1,0,0.483
2025-09-28 19:30:00,Mangilik_El_Kunaev,1011,42,Rain,20,1,1,0,0.362
2025-09-28 19:45:00,Kabanbay_Kunaev,492,34,Snow,16,1,1,0,0.502
2025-09-28 20:00:00,Mangilik_El_Syganak,633,51,Rain,18,1,1,0,0.288
2025-09-28 20:15:00,Kabanbay_Kunaev,1065,47,Clear,30,1,1,0,0.288
2025-09-28 20:30:00,Mangilik_El_Kunaev,339,54,Clear,30,1,1,0,0.268
2025-09-28 20:45:00,Turan_Syganak,202,57,Clear,18,1,1,0,0.146
2025-09-28 21:00:00,Mangilik_El_Syganak,340,56,Clear,35,1,0,0,0.197
2025-09-28 21:15:00,Mangilik_El_Kunaev,867,42,Clear,18,1,0,0,0.357
2025-09-28 21:30:00,Mangilik_El_Syganak,242,47,Clear,18,1,0,0,0.284
2025-09-28 21:45:00,Mangilik_El_Kunaev,687,57,Clear,32,1,0,0,0.148
2025-09-28 22:00:00,Turan_Syganak,708,65,Clear,24,1,0,0,0.12
2025-09-28 22:15:00,Mangilik_El_Syganak,879,51,Clear,30,1,0,0,0.229
2025-09-28 22:30:00,Kabanbay_Kunaev,1062,49,Rain,17,1,0,0,0.337
2025-09-28 22:45:00,Turan_Syganak,190,42,Clear,33,1,0,0,0.401
2025-09-28 23:00:00,Kabanbay_Kunaev,563,44,Clear,18,1,0,0,0.399
2025-09-28 23:15:00,Turan_Syganak,452,53,Clear,34,1,0,0,0.202
2025-09-28 23:30:00,Turan_Syganak,884,53,Rain,33,1,0,0,0.261
2025-09-28 23:45:00,Mangilik_El_Kunaev,937,41,Rain,32,1,0,0,0.417
2025-09-29 00:00:00,Mangilik_El_Syganak,163,46,Clear,17,0,0,0,0.318
2025-09-29 00:15:00,Turan_Syganak,133,55,Clear,28,0,0,0,0.25
2025-09-29 00:30:00,Turan_Syganak,197,55,Clear,18,0,0,0,0.259
2025-09-29 00:45:00,Mangilik_El_Kunaev,145,54,Clear,28,0,0,0,0.224
2025-09-29 01:00:00,Kabanbay_Kunaev,267,47,Clear,31,0,0,0,0.302
2025-09-29 01:15:00,Kabanbay_Kunaev,91,40,Clear,16,0,0,0,0.402
2025-09-29 01:30:00,Turan_Syganak,236,43,Clear,20,0,0,0,0.399
2025-09-29 01:45:00,Dostyk_Turkistan,231,55,Clear,28,0,0,0,0.196
2025-09-29 02:00:00,Mangilik_El_Kunaev,107,57,Clear,15,0,0,0,0.227
2025-09-29 02:15:00,Mangilik_El_Syganak,287,65,Clear,27,0,0,0,0.085
2025-09-29 02:30:00,Mangilik_El_Syganak,258,44,Clear,15,0,0,0,0.407
2025-09-29 02:45:00,Mangilik_El_Syganak,65,57,Clear,22,0,0,0,0.158
2025-09-29 03:00:00,Kabanbay_Kunaev,253,42,Clear,29,0,0,0,0.386
2025-09-29 03:15:00,Mangilik_El_Kunaev,83,40,Rain,26,0,0,0,0.427
2025-09-29 03:30:00,Dostyk_Turkistan,64,41,Clear,21,0,0,0,0.411
2025-09-29 03:45:00,Mangilik_El_Kunaev,52,42,Fog,23,0,0,0,0.405
2025-09-29 04:00:00,Mangilik_El_Kunaev,269,37,Snow,32,0,0,0,0.479
2025-09-29 04:15:00,Kabanbay_Kunaev,242,36,Snow,22,0,0,0,0.44
2025-09-29 04:30:00,Dostyk_Turkistan,128,58,Clear,27,0,0,0,0.122
2025-09-29 04:45:00,Kabanbay_Kunaev,203,40,Clear,32,0,0,0,0.387
2025-09-29 05:00:00,Dostyk_Turkistan,288,33,Snow,26,0,0,0,0.574
2025-09-29 05:15:00,Mangilik_El_Kunaev,256,30,Fog,30,0,0,0,0.579
2025-09-29 05:30:00,Mangilik_El_Syganak,292,50,Clear,32,0,0,0,0.287
2025-09-29 05:45:00,Turan_Syganak,194,41,Clear,32,0,0,0,0.393
2025-09-29 06:00:00,Mangilik_El_Syganak,957,28,Snow,28,0,0,0,0.575
2025-09-29 06:15:00,Kabanbay_Kunaev,502,50,Clear,22,0,0,0,0.293
2025-09-29 06:30:00,Turan_Syganak,1447,47,Clear,15,0,0,0,0.335
2025-09-29 06:45:00,Mangilik_El_Syganak,1131,42,Rain,24,0,0,0,0.406
2025-09-29 07:00:00,Mangilik_El_Kunaev,3648,6,Clear,28,0,1,0,0.928
2025-09-29 07:15:00,Dostyk_Turkistan,2611,38,Clear,15,0,1,0,0.442
2025-09-29 07:30:00,Dostyk_Turkistan,3000,19,Rain,22,0,1,0,0.765
2025-09-29 07:45:00,Mangilik_El_Kunaev,3597,5,Clear,33,0,1,0,0.963
